Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
CME Group Inc.,CME,CME,Financial Services,United States,NMS,97196064768,S&P 500,^GSPC,200,0.17
Trane Technologies plc,TT,TT,Industrials,Ireland,NYQ,94762614784,S&P 500,^GSPC,200,0.17
General Dynamics Corporation,GD,GD,Industrials,United States,NYQ,94750146560,S&P 500,^GSPC,200,0.17
"Cadence Design Systems, Inc.",CDNS,CDNS,Technology,United States,NMS,94036295680,S&P 500,^GSPC,200,0.17
"Marsh & McLennan Companies, Inc",MMC,MMC,Financial Services,United States,NYQ,91392655360,S&P 500,^GSPC,200,0.16
"Coinbase Global, Inc.",COIN,COIN,Financial Services,United States,NMS,91074297856,S&P 500,^GSPC,200,0.16
Newmont Corporation,NEM,NEM,Basic Materials,United States,NYQ,90978598912,S&P 500,^GSPC,200,0.16
Intercontinental Exchange Inc.,ICE,ICE,Financial Services,United States,NYQ,90242498560,S&P 500,^GSPC,200,0.16
American Tower Corporation (REI,AMT,AMT,Real Estate,United States,NYQ,89679478784,S&P 500,^GSPC,200,0.16
3M Company,MMM,MMM,Industrials,United States,NYQ,89511419904,S&P 500,^GSPC,200,0.16
Bristol-Myers Squibb Company,BMY,BMY,Healthcare,United States,NYQ,89213157376,S&P 500,^GSPC,200,0.16
Moody's Corporation,MCO,MCO,Financial Services,United States,NYQ,87562289152,S&P 500,^GSPC,200,0.15
"Waste Management, Inc.",WM,WM,Industrials,United States,NYQ,86471557120,S&P 500,^GSPC,200,0.15
Northrop Grumman Corporation,NOC,NOC,Industrials,United States,NYQ,86428418048,S&P 500,^GSPC,200,0.15
"Synopsys, Inc.",SNPS,SNPS,Technology,United States,NMS,86220816384,S&P 500,^GSPC,200,0.15
Royal Caribbean Cruises Ltd.,RCL,RCL,Consumer Cyclical,United States,NYQ,85956575232,S&P 500,^GSPC,200,0.15
Sherwin-Williams Company (The),SHW,SHW,Basic Materials,United States,NYQ,83277324288,S&P 500,^GSPC,200,0.15
"O'Reilly Automotive, Inc.",ORLY,ORLY,Consumer Cyclical,United States,NMS,82371379200,S&P 500,^GSPC,200,0.14
"Equinix, Inc.",EQIX,EQIX,Real Estate,United States,NMS,82155831296,S&P 500,^GSPC,200,0.14
The Cigna Group,CI,CI,Healthcare,United States,NYQ,80553558016,S&P 500,^GSPC,200,0.14
Howmet Aerospace Inc.,HWM,HWM,Industrials,United States,NYQ,80024608768,S&P 500,^GSPC,200,0.14
"Airbnb, Inc.",ABNB,ABNB,Consumer Cyclical,United States,NMS,78360035328,S&P 500,^GSPC,200,0.14
"Mondelez International, Inc.",MDLZ,MDLZ,Consumer Defensive,United States,NMS,78633066496,S&P 500,^GSPC,200,0.14
Ecolab Inc.,ECL,ECL,Basic Materials,United States,NYQ,78629330944,S&P 500,^GSPC,200,0.14
Cintas Corporation,CTAS,CTAS,Industrials,United States,NMS,76688220160,S&P 500,^GSPC,200,0.13
Transdigm Group Incorporated,TDG,TDG,Industrials,United States,NYQ,76596944896,S&P 500,^GSPC,200,0.13
"Elevance Health, Inc.",ELV,ELV,Healthcare,United States,NYQ,76083445760,S&P 500,^GSPC,200,0.13
The Bank of New York Mellon Cor,BK,BK,Financial Services,United States,NYQ,75306713088,S&P 500,^GSPC,200,0.13
U.S. Bancorp,USB,USB,Financial Services,United States,NYQ,75092557824,S&P 500,^GSPC,200,0.13
Corning Incorporated,GLW,GLW,Technology,United States,NYQ,74877042688,S&P 500,^GSPC,200,0.13
Emerson Electric Company,EMR,EMR,Industrials,United States,NYQ,74672300032,S&P 500,^GSPC,200,0.13
"United Parcel Service, Inc.",UPS,UPS,Industrials,United States,NYQ,73925025792,S&P 500,^GSPC,200,0.13
Johnson Controls International ,JCI,JCI,Industrials,Ireland,NYQ,73906290688,S&P 500,^GSPC,200,0.13
Marriott International,MAR,MAR,Consumer Cyclical,United States,NMS,73651937280,S&P 500,^GSPC,200,0.13
"PNC Financial Services Group, I",PNC,PNC,Financial Services,United States,NYQ,73155616768,S&P 500,^GSPC,200,0.13
"Motorola Solutions, Inc.",MSI,MSI,Technology,United States,NYQ,73135775744,S&P 500,^GSPC,200,0.13
Aon plc,AON,AON,Financial Services,Ireland,NYQ,72823570432,S&P 500,^GSPC,200,0.13
Arthur J. Gallagher & Co.,AJG,AJG,Financial Services,United States,NYQ,71968792576,S&P 500,^GSPC,200,0.13
"Apollo Global Management, Inc. ",APO,APO,Financial Services,United States,NYQ,71503347712,S&P 500,^GSPC,200,0.13
Illinois Tool Works Inc.,ITW,ITW,Industrials,United States,NYQ,71636123648,S&P 500,^GSPC,200,0.13
"Williams Companies, Inc. (The)",WMB,WMB,Energy,United States,NYQ,70193283072,S&P 500,^GSPC,200,0.12
"Republic Services, Inc.",RSG,RSG,Industrials,United States,NYQ,69652226048,S&P 500,^GSPC,200,0.12
TE Connectivity plc,TEL,TEL,Technology,Ireland,NYQ,69630214144,S&P 500,^GSPC,200,0.12
Vistra Corp.,VST,VST,Utilities,United States,NYQ,68262129664,S&P 500,^GSPC,200,0.12
Monster Beverage Corporation,MNST,MNST,Consumer Defensive,United States,NMS,68047282176,S&P 500,^GSPC,200,0.12
"Fiserv, Inc.",FI,FI,Technology,United States,NYQ,68041551872,S&P 500,^GSPC,200,0.12
CSX Corporation,CSX,CSX,Industrials,United States,NMS,67279011840,S&P 500,^GSPC,200,0.12
"PayPal Holdings, Inc.",PYPL,PYPL,Financial Services,United States,NMS,66656751616,S&P 500,^GSPC,200,0.12
"Autodesk, Inc.",ADSK,ADSK,Technology,United States,NMS,66643439616,S&P 500,^GSPC,200,0.12
"Fortinet, Inc.",FTNT,FTNT,Technology,United States,NMS,65561722880,S&P 500,^GSPC,200,0.12
General Motors Company,GM,GM,Consumer Cyclical,United States,NYQ,64983121920,S&P 500,^GSPC,200,0.11
"Quanta Services, Inc.",PWR,PWR,Industrials,United States,NYQ,65701187584,S&P 500,^GSPC,200,0.12
"Workday, Inc.",WDAY,WDAY,Technology,United States,NMS,64814252032,S&P 500,^GSPC,200,0.11
Zoetis Inc.,ZTS,ZTS,Healthcare,United States,NYQ,64678199296,S&P 500,^GSPC,200,0.11
"Cencora, Inc.",COR,COR,Healthcare,United States,NYQ,64505110528,S&P 500,^GSPC,200,0.11
"AutoZone, Inc.",AZO,AZO,Consumer Cyclical,United States,NYQ,63419658240,S&P 500,^GSPC,200,0.11
Colgate-Palmolive Company,CL,CL,Consumer Defensive,United States,NYQ,63041220608,S&P 500,^GSPC,200,0.11
Norfolk Southern Corporation,NSC,NSC,Industrials,United States,NYQ,62940446720,S&P 500,^GSPC,200,0.11
Hilton Worldwide Holdings Inc.,HLT,HLT,Consumer Cyclical,United States,NYQ,62239162368,S&P 500,^GSPC,200,0.11
American Electric Power Company,AEP,AEP,Utilities,United States,NMS,62025498624,S&P 500,^GSPC,200,0.11
"Regeneron Pharmaceuticals, Inc.",REGN,REGN,Healthcare,United States,NMS,61255442432,S&P 500,^GSPC,200,0.11
"Digital Realty Trust, Inc.",DLR,DLR,Real Estate,United States,NYQ,62624833536,S&P 500,^GSPC,200,0.11
DBA Sempra,SRE,SRE,Utilities,United States,NYQ,60536393728,S&P 500,^GSPC,200,0.11
"The Travelers Companies, Inc.",TRV,TRV,Financial Services,United States,NYQ,60202590208,S&P 500,^GSPC,200,0.11
Marathon Petroleum Corporation,MPC,MPC,Energy,United States,NYQ,59654868992,S&P 500,^GSPC,200,0.1
"Freeport-McMoRan, Inc.",FCX,FCX,Basic Materials,United States,NYQ,59397971968,S&P 500,^GSPC,200,0.1
"Simon Property Group, Inc.",SPG,SPG,Real Estate,United States,NYQ,67176796160,S&P 500,^GSPC,200,0.12
"United Rentals, Inc.",URI,URI,Industrials,United States,NYQ,58115325952,S&P 500,^GSPC,200,0.1
"EOG Resources, Inc.",EOG,EOG,Energy,United States,NYQ,58082779136,S&P 500,^GSPC,200,0.1
Cummins Inc.,CMI,CMI,Industrials,United States,NYQ,58069925888,S&P 500,^GSPC,200,0.1
"Axon Enterprise, Inc.",AXON,AXON,Industrials,United States,NMS,57775341568,S&P 500,^GSPC,200,0.1
"Kinder Morgan, Inc.",KMI,KMI,Energy,United States,NYQ,57462931456,S&P 500,^GSPC,200,0.1
AFLAC Incorporated,AFL,AFL,Financial Services,United States,NYQ,57323237376,S&P 500,^GSPC,200,0.1
Truist Financial Corporation,TFC,TFC,Financial Services,United States,NYQ,56529874944,S&P 500,^GSPC,200,0.1
FedEx Corporation,FDX,FDX,Industrials,United States,NYQ,56900657152,S&P 500,^GSPC,200,0.1
"Air Products and Chemicals, Inc",APD,APD,Basic Materials,United States,NYQ,56731148288,S&P 500,^GSPC,200,0.1
NXP Semiconductors N.V.,NXPI,NXPI,Technology,Netherlands,NMS,55253434368,S&P 500,^GSPC,200,0.1
"Chipotle Mexican Grill, Inc.",CMG,CMG,Consumer Cyclical,United States,NYQ,55231049728,S&P 500,^GSPC,200,0.1
Ford Motor Company,F,F,Consumer Cyclical,United States,NYQ,55145463808,S&P 500,^GSPC,200,0.1
"L3Harris Technologies, Inc.",LHX,LHX,Industrials,United States,NYQ,54856196096,S&P 500,^GSPC,200,0.1
Realty Income Corporation,O,O,Real Estate,United States,NYQ,54849224704,S&P 500,^GSPC,200,0.1
"Datadog, Inc.",DDOG,DDOG,Technology,United States,NMS,54568148992,S&P 500,^GSPC,200,0.1
Phillips 66,PSX,PSX,Energy,United States,NYQ,54548688896,S&P 500,^GSPC,200,0.1
SLB Limited,SLB,SLB,Energy,United States,NYQ,53527285760,S&P 500,^GSPC,200,0.09
"Becton, Dickinson and Company",BDX,BDX,Healthcare,United States,NYQ,53263982592,S&P 500,^GSPC,200,0.09
